seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;168000;8965;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];69.75723615999595
1;170000;9056;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];70.72354062799423
1;172000;9138;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];71.6651678989947
1;174000;9225;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];72.62040571199759
1;176000;9310;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];73.55342985499738
1;178000;9401;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];74.57337104799808
1;180000;9486;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];75.5866373799945
1;182000;9573;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];76.57467855199502
1;184000;9666;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];77.57036441099626
1;186000;9754;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];78.58511270299641
1;188000;9846;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];79.56852432999585
1;190000;9939;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];80.5773058969935
1;192000;10033;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];81.56936332299665
1;194000;10126;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];82.55656963899673
1;196000;10216;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];83.53397791999305
