seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;88000;234;run1;7.737570025810508;4;[21, 45, 19, 37];182.65560721999645
1;89000;238;run1;7.737570025810508;4;[21, 45, 19, 37];184.80350817699946
1;90000;243;run1;7.737570025810508;4;[21, 45, 19, 37];186.99742840600084
1;91000;245;run1;7.737570025810508;4;[21, 45, 19, 37];189.1031506950021
1;92000;249;run1;7.737570025810508;4;[21, 45, 19, 37];191.28736047200073
1;93000;255;run1;7.737570025810508;4;[21, 45, 19, 37];193.59054617700167
1;94000;257;run1;7.737570025810508;4;[21, 45, 19, 37];196.02769530299702
1;95000;263;run1;7.737570025810508;4;[21, 45, 19, 37];198.2943934559953
1;96000;266;run1;7.737570025810508;4;[21, 45, 19, 37];200.596250442999
1;97000;275;run1;7.737570025810508;4;[21, 45, 19, 37];202.97951356299745
1;98000;280;run1;7.737570025810508;4;[21, 45, 19, 37];205.10004906299582
1;99000;283;run1;7.737570025810508;4;[21, 45, 19, 37];207.19974206700135
1;100000;285;run1;7.737570025810508;4;[21, 45, 19, 37];209.28937714100175
2;1000;2;run1;0.0;0;[];1.7941451250007958
2;2000;4;run1;0.0;1;[500];3.650509630002489
2;3000;6;run1;0.0;1;[500];5.572058826997818
2;4000;8;run1;0.0;1;[500];7.5056459970001015
2;5000;11;run1;0.0;1;[500];9.412946791999275
2;6000;13;run1;0.0;1;[500];11.318738718000532
2;7000;16;run1;0.0;1;[500];13.274986319003801
2;8000;18;run1;0.0;1;[500];15.317992324002262
2;9000;20;run1;0.0;1;[500];17.374582354997983
2;10000;22;run1;0.0;1;[500];19.386053453003115
2;11000;24;run1;0.0;1;[500];21.42625243299699
2;12000;26;run1;0.0;1;[500];23.46398371500254
2;13000;28;run1;0.0;1;[500];25.50966034099838
2;14000;30;run1;0.0;1;[500];27.558760680003616
2;15000;32;run1;0.0;1;[500];29.56380388999969
2;16000;34;run1;0.0;1;[500];31.502288588999363
2;17000;36;run1;0.0;1;[500];33.507564437997644
2;18000;38;run1;0.0;1;[500];35.51187558699894
2;19000;40;run1;0.0;1;[500];37.50376585000049
2;20000;42;run1;0.0;1;[500];39.57588809000299
2;21000;44;run1;0.0;1;[500];41.693418310002016
2;22000;46;run1;0.0;1;[500];43.80123218100198
2;23000;48;run1;0.0;1;[500];45.979823007997766
2;24000;51;run1;0.0;1;[500];48.03878011999768
2;25000;53;run1;0.0;1;[500];50.0881043249974
2;26000;55;run1;0.0;2;[21, 19];52.15089059500315
2;27000;57;run1;0.0;2;[21, 19];54.2851244659978
2;28000;60;run1;0.0;2;[21, 19];56.546118876001856
2;29000;62;run1;0.0;2;[21, 19];58.74161592299788
2;30000;65;run1;0.0;2;[21, 19];60.921102307002
2;31000;67;run1;0.0;2;[21, 19];63.06500289100222
2;32000;69;run1;3.5598935336593645;3;[500, 21, 19];65.26260240100237
2;33000;71;run1;3.5598935336593645;3;[500, 21, 19];67.48821145400143
2;34000;74;run1;3.5598935336593645;3;[500, 21, 19];69.68335147199832
2;35000;76;run1;3.5598935336593645;3;[500, 21, 19];71.95744678100164
2;36000;78;run1;3.5598935336593645;3;[500, 21, 19];74.16871740900388
2;37000;80;run1;3.5598935336593645;3;[500, 21, 19];76.50288948800153
2;38000;82;run1;3.5598935336593645;3;[500, 21, 19];78.7936291570004
2;39000;85;run1;3.5598935336593645;3;[500, 21, 19];81.16239402099745
2;40000;87;run1;3.5598935336593645;3;[500, 21, 19];83.53777940299915
2;41000;90;run1;3.5598935336593645;3;[500, 21, 19];85.84700438300206
2;42000;92;run1;3.5598935336593645;3;[500, 21, 19];88.11463849199936
2;43000;96;run1;3.5598935336593645;3;[500, 21, 19];90.45502764100092
2;44000;98;run1;3.5598935336593645;3;[500, 21, 19];92.83241698000347
2;45000;100;run1;7.303423968529032;3;[21, 19, 37];95.0580382219996
2;46000;104;run1;7.303423968529032;3;[21, 19, 37];97.18436362600187
2;47000;106;run1;7.303423968529032;3;[21, 19, 37];99.32397192100325
2;48000;109;run1;7.303423968529032;3;[21, 19, 37];101.5080243179982
2;49000;111;run1;7.303423968529032;3;[21, 19, 37];103.60476977899816
2;50000;115;run1;7.303423968529032;3;[21, 19, 37];105.83353818300384
2;51000;117;run1;7.303423968529032;3;[21, 19, 37];107.93890998900315
2;52000;119;run1;7.303423968529032;3;[21, 19, 37];110.1193909040012
2;53000;121;run1;7.303423968529032;3;[21, 19, 37];112.27298396100377
2;54000;123;run1;7.303423968529032;3;[21, 19, 37];114.60064425000019
2;55000;125;run1;7.303423968529032;3;[21, 19, 37];116.84208592500363
2;56000;129;run1;7.303423968529032;3;[21, 19, 37];119.19874379999965
2;57000;133;run1;7.303423968529032;3;[21, 19, 37];121.71837102500285
2;58000;137;run1;7.303423968529032;3;[21, 19, 37];124.12531943299837
2;59000;139;run1;7.303423968529032;3;[21, 19, 37];126.41632023599959
2;60000;142;run1;7.303423968529032;3;[21, 19, 37];128.91418146700016
2;61000;144;run1;7.303423968529032;3;[21, 19, 37];131.1833647070016
2;62000;147;run1;7.303423968529032;3;[21, 19, 37];133.33699249000347
2;63000;154;run1;7.303423968529032;3;[21, 19, 37];135.47992579400307
2;64000;156;run1;7.303423968529032;3;[21, 19, 37];137.66730361199734
2;65000;158;run1;7.303423968529032;3;[21, 19, 37];139.81221102300333
2;66000;160;run1;7.303423968529032;3;[21, 19, 37];141.9980427269984
2;67000;163;run1;7.303423968529032;3;[21, 19, 37];144.15948419600318
2;68000;165;run1;7.303423968529032;3;[21, 19, 37];146.35971085000347
2;69000;168;run1;7.303423968529032;3;[21, 19, 37];148.4460416189977
2;70000;173;run1;7.303423968529032;3;[21, 19, 37];150.55466634099866
2;71000;177;run1;7.303423968529032;3;[21, 19, 37];152.63796253399778
2;72000;180;run1;7.303423968529032;3;[21, 19, 37];154.70786135600065
2;73000;182;run1;7.303423968529032;3;[21, 19, 37];156.82262137000362
2;74000;185;run1;7.303423968529032;3;[21, 19, 37];158.93510923199938
2;75000;188;run1;7.303423968529032;3;[21, 19, 37];161.0198673249979
2;76000;191;run1;7.303423968529032;3;[21, 19, 37];163.18823759000225
2;77000;196;run1;7.303423968529032;3;[21, 19, 37];165.39284857299936
2;78000;200;run1;7.303423968529032;3;[21, 19, 37];167.6617725870019
2;79000;203;run1;7.303423968529032;3;[21, 19, 37];169.87030921700352
2;80000;205;run1;7.303423968529032;3;[21, 19, 37];171.9681003989972
2;81000;209;run1;7.303423968529032;3;[21, 19, 37];174.08569082099712
2;82000;212;run1;7.319206736103704;4;[21, 19, 37, 500];176.2896342640015
2;83000;214;run1;7.319206736103704;4;[21, 19, 37, 500];178.45997097899817
2;84000;218;run1;7.319206736103704;4;[21, 19, 37, 500];180.65896918000362
2;85000;221;run1;7.319206736103704;4;[21, 19, 37, 500];182.85349042699818
2;86000;224;run1;7.319206736103704;4;[21, 19, 37, 500];185.05171818500094
2;87000;233;run1;7.319206736103704;4;[21, 19, 37, 500];187.35401777199877
2;88000;235;run1;7.319206736103704;4;[21, 19, 37, 500];189.64300792400172
2;89000;239;run1;7.319206736103704;4;[21, 19, 37, 500];191.84430810499907
2;90000;244;run1;7.319206736103704;4;[21, 19, 37, 500];194.096960638999
2;91000;248;run1;7.319206736103704;4;[21, 19, 37, 500];196.28132023500075
2;92000;252;run1;7.319206736103704;4;[21, 19, 37, 500];198.4837554859987
2;93000;256;run1;7.737570025810508;4;[21, 45, 19, 37];200.67429110300145
2;94000;258;run1;7.737570025810508;4;[21, 45, 19, 37];202.84126403900154
2;95000;264;run1;7.737570025810508;4;[21, 45, 19, 37];205.0925394950027
2;96000;267;run1;7.737570025810508;4;[21, 45, 19, 37];207.31930042000022
2;97000;270;run1;7.737570025810508;4;[21, 45, 19, 37];209.50353629099845
2;98000;275;run1;7.737570025810508;4;[21, 45, 19, 37];211.86111499300023
2;99000;279;run1;7.737570025810508;4;[21, 45, 19, 37];214.1124120099994
2;100000;289;run1;7.737570025810508;4;[21, 45, 19, 37];216.39483651299815
3;1000;2;run1;0.0;0;[];1.9234201090002898
3;2000;5;run1;0.0;0;[];3.776993824998499
3;3000;7;run1;0.0;1;[500];5.811664439999731
3;4000;9;run1;0.0;1;[500];7.776447971999005
3;5000;11;run1;0.0;1;[500];9.72657331800292
3;6000;13;run1;0.0;1;[500];11.722366371002863
3;7000;15;run1;0.0;1;[500];13.727687252998294
3;8000;17;run1;0.0;1;[500];15.771441693999805
3;9000;19;run1;0.0;1;[500];17.766808027998195
3;10000;22;run1;0.0;1;[500];19.75395742100227
3;11000;24;run1;0.0;1;[500];21.77878974500345
3;12000;26;run1;0.0;1;[500];23.78927950799698
3;13000;28;run1;0.0;1;[500];25.77455515699694
3;14000;30;run1;0.0;1;[500];27.803546716997516
3;15000;32;run1;0.0;1;[500];29.783632714003033
3;16000;34;run1;0.0;1;[500];31.764694140998472
3;17000;36;run1;0.0;1;[500];33.68703281500348
3;18000;38;run1;0.0;1;[500];35.6215252050024
3;19000;40;run1;0.0;1;[500];37.55741535300331
3;20000;42;run1;3.212803914127577;4;[500, 500, 500, 500];39.760645809998096
3;21000;44;run1;3.212803914127577;4;[500, 500, 500, 500];41.88361454800179
3;22000;46;run1;3.212803914127577;4;[500, 500, 500, 500];44.167922997999995
3;23000;48;run1;3.212803914127577;4;[500, 500, 500, 500];46.521423735997814
3;24000;52;run1;3.212803914127577;4;[500, 500, 500, 500];48.82120008300262
3;25000;54;run1;3.212803914127577;4;[21, 500, 19, 500];51.08542081199994
3;26000;56;run1;3.5598935336593645;3;[500, 21, 19];53.220980931997474
3;27000;58;run1;3.5598935336593645;3;[500, 21, 19];55.34249577399896
3;28000;62;run1;3.5598935336593645;3;[500, 21, 19];57.493253266002284
3;29000;64;run1;3.5598935336593645;3;[500, 21, 19];59.630777878002846
3;30000;66;run1;3.5598935336593645;3;[500, 21, 19];61.96661773300002
3;31000;68;run1;3.822189242741889;4;[500, 21, 500, 19];64.30443367800035
3;32000;70;run1;3.822189242741889;4;[500, 21, 500, 19];66.5163487969985
3;33000;73;run1;3.822189242741889;4;[500, 21, 500, 19];68.65419543300231
3;34000;75;run1;3.822189242741889;4;[500, 21, 500, 19];70.85323859799973
3;35000;77;run1;3.822189242741889;4;[500, 21, 500, 19];73.13683366800251
3;36000;79;run1;3.822189242741889;4;[500, 21, 500, 19];75.27266420600063
3;37000;81;run1;5.983340921133931;4;[21, 39, 500, 19];77.39100465399679
3;38000;83;run1;5.983340921133931;4;[21, 500, 500, 19];79.58683762400324
3;39000;88;run1;7.303423968529032;3;[21, 19, 37];81.66317779199744
3;40000;90;run1;7.303423968529032;3;[21, 19, 37];83.71617074299866
3;41000;93;run1;7.303423968529032;3;[21, 19, 37];85.75426787300239
3;42000;95;run1;7.303423968529032;3;[21, 19, 37];87.84796213899972
3;43000;98;run1;7.303423968529032;3;[21, 19, 37];89.97315458700177
3;44000;101;run1;7.303423968529032;3;[21, 19, 37];92.04788845700386
3;45000;104;run1;7.303423968529032;3;[21, 19, 37];94.11265268400166
3;46000;106;run1;7.303423968529032;3;[21, 19, 37];96.16964929299866
3;47000;108;run1;7.303423968529032;3;[21, 19, 37];98.23212220500136
3;48000;110;run1;7.303423968529032;3;[21, 19, 37];100.29282293000142
3;49000;113;run1;7.319206736103704;4;[21, 19, 37, 59];102.3458840289968
3;50000;115;run1;7.319206736103704;4;[21, 19, 37, 59];104.40648653700191
3;51000;118;run1;7.319206736103704;4;[21, 19, 37, 59];106.45961758799967
3;52000;120;run1;7.319206736103704;4;[21, 19, 37, 59];108.50127034400066
3;53000;122;run1;7.319206736103704;4;[21, 19, 37, 59];110.54228601999785
3;54000;125;run1;7.319206736103704;4;[21, 19, 37, 59];112.59333845500078
3;55000;128;run1;7.319206736103704;4;[21, 19, 37, 59];114.64868497599673
3;56000;131;run1;7.319206736103704;4;[21, 19, 37, 59];116.69306984099967
3;57000;133;run1;7.319206736103704;4;[21, 19, 37, 59];118.73254351100331
3;58000;136;run1;7.319206736103704;4;[21, 19, 37, 59];120.76928614200006
3;59000;142;run1;7.319206736103704;4;[21, 19, 37, 59];122.83149177800078
3;60000;144;run1;7.319206736103704;4;[21, 19, 37, 59];124.87825094399886
3;61000;147;run1;7.319206736103704;4;[21, 19, 37, 59];126.9148017089974
3;62000;151;run1;7.319206736103704;4;[21, 19, 37, 59];128.96557132199814
3;63000;153;run1;7.319206736103704;4;[21, 19, 37, 500];131.0596852200033
3;64000;155;run1;7.319206736103704;4;[21, 19, 37, 500];133.14329670800362
3;65000;159;run1;7.319206736103704;4;[21, 19, 37, 500];135.22614030099794
3;66000;163;run1;7.319206736103704;4;[21, 19, 37, 500];137.33427327700338
3;67000;165;run1;7.319206736103704;4;[21, 19, 37, 500];139.40901517600287
3;68000;168;run1;7.319206736103704;4;[21, 19, 37, 500];141.486791481002
3;69000;170;run1;7.319206736103704;4;[21, 19, 37, 500];143.57045653700334
3;70000;177;run1;7.319206736103704;4;[21, 19, 37, 500];145.68659253299847
3;71000;181;run1;7.319206736103704;4;[21, 19, 37, 500];147.83516933699866
3;72000;183;run1;7.319206736103704;4;[21, 19, 37, 500];149.95848181600013
3;73000;188;run1;7.319206736103704;4;[21, 19, 37, 500];152.13275036100094
3;74000;191;run1;7.319206736103704;4;[21, 19, 37, 500];154.25040699300007
3;75000;194;run1;7.319206736103704;4;[21, 19, 37, 500];156.3826464090016
3;76000;197;run1;7.319206736103704;4;[21, 19, 37, 500];158.51189571600116
3;77000;199;run1;7.319206736103704;4;[21, 19, 37, 500];160.64134951400047
3;78000;204;run1;7.319206736103704;4;[21, 19, 37, 500];162.78892027200345
3;79000;207;run1;7.737570025810508;4;[21, 45, 19, 37];164.87354298600258
3;80000;212;run1;7.737570025810508;4;[21, 45, 19, 37];166.98865437699715
3;81000;215;run1;7.737570025810508;4;[21, 45, 19, 37];169.05429497300065
3;82000;219;run1;7.737570025810508;4;[21, 45, 19, 37];171.1371536689985
3;83000;223;run1;7.737570025810508;4;[21, 45, 19, 37];173.2261726919969
3;84000;226;run1;7.737570025810508;4;[21, 45, 19, 37];175.30390847200033
3;85000;230;run1;7.737570025810508;4;[21, 45, 19, 37];177.3860275890038
3;86000;233;run1;7.737570025810508;4;[21, 45, 19, 37];179.4670683630029
3;87000;237;run1;7.737570025810508;4;[21, 45, 19, 37];181.56121405599697
3;88000;239;run1;7.737570025810508;4;[21, 45, 19, 37];183.6223965579993
3;89000;242;run1;7.737570025810508;4;[21, 45, 19, 37];185.71200248999958
3;90000;245;run1;7.737570025810508;4;[21, 45, 19, 37];187.7818563940018
3;91000;250;run1;7.737570025810508;4;[21, 45, 19, 37];189.87867220499902
3;92000;253;run1;7.737570025810508;4;[21, 45, 19, 37];191.9526327190033
3;93000;258;run1;7.737570025810508;4;[21, 45, 19, 37];194.0545853970034
3;94000;260;run1;7.737570025810508;4;[21, 45, 19, 37];196.12219623700366
3;95000;262;run1;7.737570025810508;4;[21, 45, 19, 37];198.19957864299795
3;96000;266;run1;7.737570025810508;4;[21, 45, 19, 37];200.26448975200037
3;97000;276;run1;7.737570025810508;4;[21, 45, 19, 37];202.3780259339983
3;98000;278;run1;7.737570025810508;4;[21, 45, 19, 37];204.45727802799956
3;99000;282;run1;7.737570025810508;4;[21, 45, 19, 37];206.52591337000194
3;100000;285;run1;7.737570025810508;4;[21, 45, 19, 37];208.60934485199687
